Time Stamp,RT Prices,DA Prices,Load Forecast,Capacity
2020-11-06 07:00:00,17.80666666666667,27.82,1909.0,2477.9166666666665
2020-11-06 08:00:00,14.14,28.35,1969.0,2530.0
2020-11-06 09:00:00,4.591666666666667,27.88,1969.0,2563.3333333333335
2020-11-06 10:00:00,4.806666666666667,27.66,1938.0,2630.0
2020-11-06 11:00:00,7.968571428571429,27.17,1909.0,2876.6666666666665
2020-11-06 12:00:00,6.445833333333333,23.7,1909.0,2660.0
2020-11-06 13:00:00,12.454166666666666,25.4,1963.0,2660.0
2020-11-06 14:00:00,10.465714285714286,25.75,2024.0,2881.6666666666665
2020-11-06 15:00:00,14.698333333333332,26.64,2082.0,2660.0
2020-11-06 16:00:00,40.35285714285715,33.41,2215.0,3103.3333333333335
2020-11-06 17:00:00,126.56,43.35,2399.0,2685.0
2020-11-06 18:00:00,79.82,47.64,2358.0,2735.0
2020-11-06 19:00:00,34.884166666666665,33.4,2228.0,2735.0
2020-11-06 20:00:00,107.71583333333335,28.52,2161.0,2735.0
2020-11-06 21:00:00,32.86666666666667,25.64,2058.0,2735.0
2020-11-06 22:00:00,17.75916666666667,23.22,1931.0,2635.0
2020-11-06 23:00:00,4.015714285714286,22.79,1799.0,2455.8333333333335
2020-11-07 00:00:00,11.095833333333333,16.64,1638.0,2376.25
2020-11-07 01:00:00,6.489999999999999,12.34,1546.0,2387.5
2020-11-07 02:00:00,6.078333333333333,11.74,1494.0,2385.0
2020-11-07 03:00:00,6.1925,11.53,1472.0,2385.0
2020-11-07 04:00:00,6.545000000000001,11.61,1473.0,2385.0
2020-11-07 05:00:00,8.154166666666667,14.0,1517.0,2385.0
2020-11-07 06:00:00,5.496666666666666,19.27,1578.0,2385.0
2020-11-07 07:00:00,8.5625,19.28,1615.0,2410.0
2020-11-07 08:00:00,7.115714285714286,19.34,1668.0,2665.0
2020-11-07 09:00:00,6.104166666666667,22.07,1687.0,2473.3333333333335
2020-11-07 10:00:00,4.8999999999999995,19.11,1684.0,2500.0
2020-11-07 11:00:00,7.0808333333333335,21.15,1695.0,2505.0
2020-11-07 12:00:00,7.480833333333333,22.7,1702.0,2530.0
2020-11-07 13:00:00,13.344999999999999,23.75,1721.0,2570.0
2020-11-07 14:00:00,17.986666666666668,21.69,1775.0,2560.0
2020-11-07 15:00:00,13.091666666666667,21.72,1871.0,2550.0
2020-11-07 16:00:00,13.197142857142856,26.21,2031.0,2762.5
2020-11-07 17:00:00,24.33666666666667,41.0,2221.0,2550.0
2020-11-07 18:00:00,25.537499999999998,33.44,2195.0,2550.0
2020-11-07 19:00:00,14.678333333333333,29.64,2086.0,2550.0
2020-11-07 20:00:00,13.275833333333333,24.0,2033.0,2550.8333333333335
2020-11-07 21:00:00,9.794166666666667,22.0,1944.0,2540.0
2020-11-07 22:00:00,7.878333333333333,19.93,1843.0,2411.25
2020-11-07 23:00:00,3.779166666666667,19.6,1728.0,2375.0
2020-11-08 00:00:00,19.378333333333334,13.01,1614.0,2365.0
2020-11-08 01:00:00,23.265,12.19,1494.0,2315.0
2020-11-08 02:00:00,10.316666666666666,11.69,1447.0,2315.0
2020-11-08 03:00:00,15.703333333333333,10.74,1429.0,2301.6666666666665
2020-11-08 04:00:00,10.154166666666667,11.74,1429.0,2295.0
2020-11-08 05:00:00,22.44333333333333,12.04,1456.0,2295.0
2020-11-08 06:00:00,17.826666666666668,13.5,1488.0,2339.5833333333335
2020-11-08 07:00:00,4.655,14.4,1515.0,2410.0
2020-11-08 08:00:00,1.5575,14.91,1558.0,2410.0
2020-11-08 09:00:00,2.1733333333333333,15.39,1584.0,2430.0
2020-11-08 10:00:00,4.785,19.26,1595.0,2470.0
2020-11-08 11:00:00,5.829999999999999,19.95,1616.0,2475.0
2020-11-08 12:00:00,7.540833333333333,17.09,1674.0,2520.0
2020-11-08 13:00:00,51.98142857142857,18.44,1746.0,2773.3333333333335
2020-11-08 14:00:00,18.31833333333333,19.2,1836.0,2560.0
2020-11-08 15:00:00,58.307500000000005,19.33,1940.0,2578.3333333333335
2020-11-08 16:00:00,22.94333333333333,29.0,2122.0,2600.0
2020-11-08 17:00:00,34.589166666666664,40.68,2294.0,2610.0
2020-11-08 18:00:00,30.74083333333333,29.0,2270.0,2670.0
2020-11-08 19:00:00,25.352500000000003,27.49,2190.0,2700.0
2020-11-08 20:00:00,23.53833333333333,21.68,2108.0,2655.0
2020-11-08 21:00:00,23.169166666666666,19.57,1970.0,2590.0
2020-11-08 22:00:00,16.128333333333334,14.9,1818.0,2580.0
2020-11-08 23:00:00,15.745833333333332,12.17,1666.0,2414.5833333333335
2020-11-09 00:00:00,14.285000000000002,13.04,1543.0,2385.0
2020-11-09 01:00:00,15.906666666666666,11.54,1466.0,2340.0
2020-11-09 02:00:00,6.88,11.67,1433.0,2312.5
2020-11-09 03:00:00,7.675,11.44,1428.0,2295.0
2020-11-09 04:00:00,15.299999999999999,11.63,1464.0,2320.0
2020-11-09 05:00:00,15.719166666666666,12.96,1578.0,2383.3333333333335
2020-11-09 06:00:00,17.03,18.75,1744.0,2450.0
2020-11-09 07:00:00,49.07,18.47,1878.0,2495.0
2020-11-09 08:00:00,16.050833333333333,20.71,1929.0,2500.0
2020-11-09 09:00:00,14.878333333333332,21.75,1934.0,2465.0
2020-11-09 10:00:00,22.00916666666667,20.3,1940.0,2440.0
2020-11-09 11:00:00,24.241666666666664,20.31,1937.0,2440.0
2020-11-09 12:00:00,32.46,20.27,1946.0,2440.0
2020-11-09 13:00:00,22.370833333333334,22.65,1971.0,2440.0
2020-11-09 14:00:00,26.49,20.67,2029.0,2440.0
2020-11-09 15:00:00,36.589999999999996,20.0,2119.0,2440.0
2020-11-09 16:00:00,35.35333333333333,26.53,2292.0,2455.0
2020-11-09 17:00:00,136.39333333333335,37.26,2499.0,2512.5
2020-11-09 18:00:00,63.270833333333336,28.13,2485.0,2525.0
2020-11-09 19:00:00,21.939166666666665,22.46,2365.0,2525.0
2020-11-09 20:00:00,19.1275,20.48,2261.0,2525.0
2020-11-09 21:00:00,18.793333333333333,19.52,2105.0,2525.0
2020-11-09 22:00:00,18.604166666666668,18.5,1922.0,2520.0
2020-11-09 23:00:00,13.0175,13.0,1748.0,2450.8333333333335
2020-11-10 00:00:00,1.8733333333333333,12.99,1601.0,2373.3333333333335
2020-11-10 01:00:00,2.9133333333333336,12.41,1515.0,2370.0
2020-11-10 02:00:00,1.2133333333333332,10.03,1473.0,2370.0
2020-11-10 03:00:00,-3.095833333333333,9.93,1462.0,2370.0
2020-11-10 04:00:00,0.08666666666666666,12.03,1497.0,2370.0
2020-11-10 05:00:00,1.9508333333333334,13.35,1608.0,2370.0
2020-11-10 06:00:00,2.749166666666667,16.09,1766.0,2383.3333333333335
2020-11-10 07:00:00,5.901428571428572,20.25,1912.0,2692.0833333333335
2020-11-10 08:00:00,11.780833333333334,20.81,2010.0,2525.0
2020-11-10 09:00:00,16.796666666666667,23.49,2058.0,2545.0
2020-11-10 10:00:00,19.3125,18.79,2090.0,2585.0
2020-11-10 11:00:00,19.805833333333336,17.23,2116.0,2585.0
2020-11-10 12:00:00,20.49083333333333,16.75,2124.0,2585.0
2020-11-10 13:00:00,21.905,17.69,2130.0,2800.4166666666665
2020-11-10 14:00:00,20.569999999999997,17.9,2151.0,2369.5833333333335
2020-11-10 15:00:00,24.573333333333334,17.91,2206.0,2585.0
2020-11-10 16:00:00,22.995,27.24,2344.0,2585.0
2020-11-10 17:00:00,20.656666666666666,40.24,2528.0,2585.0
2020-11-10 18:00:00,23.705,33.0,2496.0,2585.0
2020-11-10 19:00:00,21.1925,24.0,2385.0,2585.0
2020-11-10 20:00:00,25.481666666666666,20.76,2285.0,2585.0
2020-11-10 21:00:00,19.787499999999998,18.52,2117.0,2555.0
2020-11-10 22:00:00,13.295,15.2,1929.0,2463.3333333333335
2020-11-10 23:00:00,14.04142857142857,15.2,1762.0,2730.0
2020-11-11 00:00:00,8.5075,13.63,1648.0,2291.6666666666665
2020-11-11 01:00:00,16.061666666666667,12.72,1552.0,2300.0
2020-11-11 02:00:00,11.810833333333333,12.59,1502.0,2296.6666666666665
2020-11-11 03:00:00,8.3825,11.82,1489.0,2280.0
2020-11-11 04:00:00,13.898333333333333,12.99,1519.0,2275.0
2020-11-11 05:00:00,8.74,14.95,1605.0,2278.3333333333335
2020-11-11 06:00:00,18.7,17.0,1697.0,2353.3333333333335
2020-11-11 07:00:00,20.285833333333333,22.16,1840.0,2530.4166666666665
2020-11-11 08:00:00,34.469166666666666,24.44,1994.0,2575.0
2020-11-11 09:00:00,32.7825,24.83,2103.0,2595.0
2020-11-11 10:00:00,137.11083333333332,21.85,2164.0,2635.0
2020-11-11 11:00:00,42.61333333333334,22.18,2222.0,2635.0
2020-11-11 12:00:00,36.39666666666667,22.18,2245.0,2635.0
2020-11-11 13:00:00,38.43666666666667,22.2,2266.0,2635.0
2020-11-11 14:00:00,34.96666666666667,21.68,2270.0,2635.0
2020-11-11 15:00:00,31.879166666666666,22.67,2297.0,2635.0
2020-11-11 16:00:00,40.95249999999999,32.64,2430.0,2635.0
2020-11-11 17:00:00,50.52666666666667,49.0,2630.0,2635.0
2020-11-11 18:00:00,32.443333333333335,37.2,2558.0,2635.0
2020-11-11 19:00:00,23.611666666666665,30.0,2450.0,2635.0
2020-11-11 20:00:00,22.304999999999996,22.25,2305.0,2618.3333333333335
2020-11-11 21:00:00,23.017500000000002,23.64,2118.0,2615.0
2020-11-11 22:00:00,20.404999999999998,19.72,1928.0,2575.8333333333335
2020-11-11 23:00:00,16.750833333333333,16.64,1766.0,2399.5833333333335
2020-11-12 00:00:00,27.830833333333334,30.17,1670.0,2385.0
2020-11-12 01:00:00,13.239166666666668,21.26,1611.0,2385.0
2020-11-12 02:00:00,7.829166666666667,23.2,1569.0,2345.0
2020-11-12 03:00:00,5.069166666666667,22.8,1552.0,2325.0
2020-11-12 04:00:00,7.515833333333333,20.69,1580.0,2325.0
2020-11-12 05:00:00,16.81,26.5,1682.0,2355.0
2020-11-12 06:00:00,23.250833333333333,26.99,1846.0,2493.3333333333335
2020-11-12 07:00:00,34.52916666666667,30.36,2004.0,2560.0
2020-11-12 08:00:00,49.33583333333333,32.45,2097.0,2545.0
2020-11-12 09:00:00,48.35,32.46,2116.0,2530.0
2020-11-12 10:00:00,32.51416666666667,34.65,2113.0,2550.0
2020-11-12 11:00:00,31.514166666666668,30.52,2126.0,2560.0
2020-11-12 12:00:00,55.4275,29.64,2117.0,2346.6666666666665
2020-11-12 13:00:00,34.45166666666667,29.48,2133.0,2560.0
2020-11-12 14:00:00,31.125833333333333,30.52,2144.0,2560.0
2020-11-12 15:00:00,32.49,30.54,2181.0,2560.0
2020-11-12 16:00:00,29.662499999999998,38.48,2311.0,2560.0
2020-11-12 17:00:00,53.32916666666667,58.02,2483.0,2576.6666666666665
2020-11-12 18:00:00,29.929999999999996,53.03,2458.0,2585.0
2020-11-12 19:00:00,22.473333333333333,44.32,2366.0,2585.0
2020-11-12 20:00:00,19.916666666666668,31.51,2266.0,2585.0
2020-11-12 21:00:00,16.099999999999998,30.53,2094.0,2585.0
2020-11-12 22:00:00,17.2775,26.64,1893.0,2585.0
2020-11-12 23:00:00,17.486666666666668,23.52,1707.0,2438.3333333333335
2020-11-13 00:00:00,27.39,22.23,1607.0,2356.25
2020-11-13 01:00:00,12.21,20.53,1542.0,2333.3333333333335
2020-11-13 02:00:00,13.284166666666666,19.33,1511.0,2306.25
2020-11-13 03:00:00,16.909166666666668,18.93,1500.0,2250.0
2020-11-13 04:00:00,19.03,19.42,1528.0,2250.0
2020-11-13 05:00:00,24.650714285714287,22.22,1616.0,2460.0
2020-11-13 06:00:00,20.724166666666665,27.93,1760.0,2385.0
2020-11-13 07:00:00,18.448333333333334,32.22,1881.0,2400.0
2020-11-13 08:00:00,19.176666666666666,32.98,1957.0,2415.0
2020-11-13 09:00:00,19.493571428571425,33.29,1985.0,2490.8333333333335
2020-11-13 10:00:00,36.594166666666666,31.4,1995.0,2530.0
2020-11-13 11:00:00,39.579166666666666,31.34,2020.0,2470.0
2020-11-13 12:00:00,36.675000000000004,31.01,2041.0,2470.0
2020-11-13 13:00:00,33.035000000000004,31.01,2067.0,2445.0
2020-11-13 14:00:00,31.3025,31.01,2091.0,2377.5
2020-11-13 15:00:00,31.602857142857143,31.23,2131.0,2741.6666666666665
2020-11-13 16:00:00,24.155,38.51,2232.0,2395.0
2020-11-13 17:00:00,28.749166666666667,56.07,2375.0,2410.0
2020-11-13 18:00:00,26.733333333333334,47.64,2336.0,2410.0
2020-11-13 19:00:00,24.854166666666668,36.39,2253.0,2410.0
2020-11-13 20:00:00,25.3925,31.35,2156.0,2410.0
2020-11-13 21:00:00,26.83,30.64,2024.0,2470.0
2020-11-13 22:00:00,23.7525,26.64,1899.0,2442.5
2020-11-13 23:00:00,29.999166666666667,22.64,1778.0,2417.5
2020-11-14 00:00:00,24.9975,26.86,1663.0,2505.8333333333335
2020-11-14 01:00:00,35.5725,22.31,1573.0,2497.5
2020-11-14 02:00:00,35.39083333333333,21.92,1532.0,2475.0
2020-11-14 03:00:00,35.8275,20.58,1510.0,2434.1666666666665
2020-11-14 04:00:00,24.89,20.2,1516.0,2345.0
2020-11-14 05:00:00,21.979166666666668,22.23,1561.0,2348.3333333333335
2020-11-14 06:00:00,17.950833333333332,29.34,1639.0,2349.1666666666665
2020-11-14 07:00:00,18.736666666666668,30.27,1702.0,2345.0
2020-11-14 08:00:00,25.375833333333333,33.87,1754.0,2345.0
2020-11-14 09:00:00,32.39416666666667,33.89,1765.0,2377.0833333333335
2020-11-14 10:00:00,27.969166666666666,29.21,1755.0,2380.0
2020-11-14 11:00:00,22.33857142857143,28.94,1750.0,2563.3333333333335
2020-11-14 12:00:00,19.715833333333332,28.68,1765.0,2361.25
2020-11-14 13:00:00,19.473333333333333,28.34,1783.0,2365.0
2020-11-14 14:00:00,28.041666666666668,28.94,1831.0,2366.25
2020-11-14 15:00:00,29.920833333333334,29.46,1904.0,2380.0
2020-11-14 16:00:00,35.8425,31.7,2038.0,2360.0
2020-11-14 17:00:00,57.3325,48.19,2200.0,2360.0
2020-11-14 18:00:00,51.357499999999995,36.68,2177.0,2435.0
2020-11-14 19:00:00,51.754999999999995,34.68,2113.0,2440.0
2020-11-14 20:00:00,46.48083333333333,30.55,2047.0,2440.0
2020-11-14 21:00:00,23.11916666666667,29.93,1946.0,2452.5
2020-11-14 22:00:00,18.81083333333333,28.22,1839.0,2461.6666666666665
2020-11-14 23:00:00,18.631666666666668,25.03,1721.0,2427.5
2020-11-15 00:00:00,21.596666666666668,26.61,1657.0,2345.0
2020-11-15 01:00:00,43.294285714285714,24.66,1580.0,1537.0833333333333
2020-11-15 02:00:00,26.939166666666665,24.05,1535.0,1484.5833333333333
2020-11-15 03:00:00,16.449166666666667,22.58,1509.0,1555.0
2020-11-15 04:00:00,35.255,22.21,1504.0,1555.0
2020-11-15 05:00:00,27.519166666666667,23.31,1528.0,1532.0833333333333
2020-11-15 06:00:00,22.375,25.54,1574.0,1505.0
2020-11-15 07:00:00,18.756666666666664,25.61,1626.0,1513.3333333333333
2020-11-15 08:00:00,20.87153846153846,28.37,1698.0,1665.8333333333333
2020-11-15 09:00:00,16.1675,29.1,1762.0,1587.9166666666667
2020-11-15 10:00:00,18.355,30.52,1808.0,1615.0
2020-11-15 11:00:00,20.45642857142857,31.39,1840.0,1855.4166666666667
2020-11-15 12:00:00,22.548333333333332,32.19,1888.0,1588.3333333333333
2020-11-15 13:00:00,21.6675,32.64,1925.0,1591.25
2020-11-15 14:00:00,20.773333333333333,32.76,1945.0,1605.0
2020-11-15 15:00:00,24.657142857142855,33.95,1987.0,1884.1666666666667
2020-11-15 16:00:00,30.834999999999997,35.16,2093.0,1505.4166666666667
2020-11-15 17:00:00,41.06285714285714,39.72,2260.0,1919.1666666666667
2020-11-15 18:00:00,28.804166666666664,36.3,2215.0,1507.9166666666667
2020-11-15 19:00:00,26.916666666666668,35.13,2163.0,1634.5833333333333
2020-11-15 20:00:00,20.11,33.68,2080.0,1633.3333333333333
2020-11-15 21:00:00,22.043333333333333,32.66,1950.0,1622.5
2020-11-15 22:00:00,20.633333333333333,25.64,1792.0,1565.0
2020-11-15 23:00:00,19.3675,23.99,1652.0,1555.0
2020-11-16 00:00:00,18.811666666666667,25.2,1574.0,1551.6666666666667
2020-11-16 01:00:00,17.893333333333334,24.94,1514.0,1516.6666666666667
2020-11-16 02:00:00,17.200833333333332,24.37,1479.0,1506.25
2020-11-16 03:00:00,16.363333333333333,24.28,1466.0,1500.0
2020-11-16 04:00:00,15.356666666666667,25.55,1499.0,1500.0
2020-11-16 05:00:00,19.599999999999998,28.64,1605.0,1500.0
2020-11-16 06:00:00,17.770833333333332,33.6,1786.0,1534.5833333333333
2020-11-16 07:00:00,21.9225,34.58,1938.0,1555.0
2020-11-16 08:00:00,19.286875,34.84,2009.0,1814.1666666666667
2020-11-16 09:00:00,20.571666666666665,34.25,2048.0,1555.0
2020-11-16 10:00:00,22.752499999999998,35.8,2041.0,1560.0
2020-11-16 11:00:00,25.77785714285714,35.14,2034.0,1749.5833333333333
2020-11-16 12:00:00,22.514999999999997,34.93,2027.0,1842.5
2020-11-16 13:00:00,23.25583333333333,34.92,2027.0,1565.0
2020-11-16 14:00:00,27.218333333333334,35.24,2046.0,1565.0
2020-11-16 15:00:00,36.0425,36.45,2101.0,1565.0
2020-11-16 16:00:00,34.47714285714286,43.64,2233.0,1565.0
2020-11-16 17:00:00,59.86166666666667,64.52,2437.0,1825.8333333333333
2020-11-16 18:00:00,45.23583333333334,59.96,2428.0,1565.0
2020-11-16 19:00:00,56.8775,52.02,2360.0,1565.0
2020-11-16 20:00:00,35.071666666666665,40.0,2250.0,1565.0
2020-11-16 21:00:00,32.62833333333334,36.7,2086.0,1565.0
2020-11-16 22:00:00,27.23166666666667,31.64,1913.0,1565.0
2020-11-16 23:00:00,25.018333333333334,29.64,1753.0,1565.0
2020-11-17 00:00:00,25.22666666666667,29.83,1657.0,1498.3333333333333
2020-11-17 01:00:00,14.784999999999998,27.58,1597.0,1485.0
2020-11-17 02:00:00,17.094166666666666,26.52,1561.0,1485.0
2020-11-17 03:00:00,14.083333333333334,26.53,1553.0,1485.0
2020-11-17 04:00:00,14.1925,27.58,1593.0,1485.0
2020-11-17 05:00:00,16.224166666666665,30.21,1709.0,1541.25
2020-11-17 06:00:00,21.044999999999998,34.27,1885.0,1849.1666666666667
2020-11-17 07:00:00,43.59928571428571,36.68,2000.0,1672.5
2020-11-17 08:00:00,38.06,36.31,2016.0,1663.3333333333333
2020-11-17 09:00:00,21.175833333333333,36.81,1989.0,1680.0
2020-11-17 10:00:00,32.80083333333334,37.28,1968.0,1696.6666666666667
2020-11-17 11:00:00,35.98428571428571,36.57,1971.0,1703.3333333333333
2020-11-17 12:00:00,45.965,36.08,1997.0,1718.3333333333333
2020-11-17 13:00:00,50.23166666666666,35.99,2044.0,1750.0
2020-11-17 14:00:00,44.909166666666664,36.21,2111.0,1750.0
2020-11-17 15:00:00,34.73916666666667,37.42,2194.0,1750.0
2020-11-17 16:00:00,32.23166666666666,41.17,2333.0,1750.0
2020-11-17 17:00:00,49.88285714285714,61.35,2526.0,1750.0
2020-11-17 18:00:00,93.02666666666666,59.94,2510.0,1754.1666666666667
2020-11-17 19:00:00,219.5716666666667,51.83,2436.0,1797.5
2020-11-17 20:00:00,54.526666666666664,47.74,2337.0,1813.75
2020-11-17 21:00:00,30.065833333333334,37.93,2179.0,1799.1666666666667
2020-11-17 22:00:00,20.704166666666666,34.75,2000.0,1795.0
2020-11-17 23:00:00,26.3325,30.57,1834.0,1726.25
2020-11-18 00:00:00,39.325833333333335,35.98,1740.0,1684.1666666666667
2020-11-18 01:00:00,34.73833333333334,31.48,1679.0,1660.4166666666667
2020-11-18 02:00:00,48.87166666666667,31.18,1642.0,1635.0
2020-11-18 03:00:00,46.92333333333334,29.35,1632.0,1671.6666666666667
2020-11-18 04:00:00,32.82333333333333,35.44,1671.0,1690.0
2020-11-18 05:00:00,29.650000000000002,40.03,1790.0,1708.3333333333333
2020-11-18 06:00:00,35.64416666666667,45.0,1994.0,1790.0
2020-11-18 07:00:00,31.7825,47.27,2111.0,1881.6666666666667
2020-11-18 08:00:00,33.149166666666666,47.89,2119.0,1905.0
2020-11-18 09:00:00,36.43928571428571,44.84,2075.0,2063.75
2020-11-18 10:00:00,38.8825,43.53,2046.0,1905.0
2020-11-18 11:00:00,42.965,42.77,2035.0,1905.0
2020-11-18 12:00:00,41.85666666666666,42.52,2042.0,1905.0
2020-11-18 13:00:00,43.41583333333333,42.73,2071.0,1746.25
2020-11-18 14:00:00,42.23833333333334,43.47,2127.0,1905.0
2020-11-18 15:00:00,57.042142857142856,45.63,2215.0,2048.75
2020-11-18 16:00:00,69.71166666666666,58.0,2377.0,1905.0
2020-11-18 17:00:00,195.24166666666667,74.02,2586.0,1905.0
2020-11-18 18:00:00,151.766875,72.38,2589.0,2115.0
2020-11-18 19:00:00,149.6875,65.0,2527.0,1940.8333333333333
2020-11-18 20:00:00,64.2207142857143,62.26,2432.0,2047.0833333333333
2020-11-18 21:00:00,48.740833333333335,55.0,2279.0,1827.5
2020-11-18 22:00:00,38.46214285714286,43.49,2096.0,1802.5
2020-11-18 23:00:00,38.336666666666666,41.81,1917.0,1713.3333333333333
2020-11-19 00:00:00,27.959166666666665,40.83,1813.0,1651.25
2020-11-19 01:00:00,44.225833333333334,38.48,1743.0,1618.3333333333333
2020-11-19 02:00:00,43.982499999999995,38.27,1700.0,1560.0
2020-11-19 03:00:00,32.740833333333335,37.86,1683.0,1560.0
2020-11-19 04:00:00,24.691666666666666,39.14,1712.0,1560.0
2020-11-19 05:00:00,37.553333333333335,40.82,1825.0,1549.5833333333333
2020-11-19 06:00:00,53.29583333333333,42.78,2024.0,1582.5
2020-11-19 07:00:00,48.61785714285714,44.05,2139.0,1722.9166666666667
2020-11-19 08:00:00,46.137142857142855,43.35,2146.0,1706.25
2020-11-19 09:00:00,30.900000000000002,42.24,2110.0,1731.25
2020-11-19 10:00:00,41.19416666666667,35.87,2088.0,1610.0
2020-11-19 11:00:00,34.48583333333333,34.85,2095.0,1610.0
2020-11-19 12:00:00,35.225,34.17,2102.0,1590.0
2020-11-19 13:00:00,33.94571428571429,34.17,2124.0,1590.0
2020-11-19 14:00:00,50.721666666666664,34.26,2167.0,1590.0
2020-11-19 15:00:00,66.5525,36.0,2241.0,1590.0
2020-11-19 16:00:00,102.032,48.0,2392.0,1855.0
2020-11-19 17:00:00,149.86083333333332,63.63,2567.0,1590.0
2020-11-19 18:00:00,151.5875,60.02,2559.0,1590.0
2020-11-19 19:00:00,125.85416666666667,55.0,2489.0,1590.0
2020-11-19 20:00:00,73.16250000000001,45.0,2393.0,1590.0
2020-11-19 21:00:00,145.36916666666667,35.62,2249.0,1590.0
2020-11-19 22:00:00,32.41916666666666,33.79,2073.0,1590.0
2020-11-19 23:00:00,37.59083333333333,32.67,1893.0,1588.75
2020-11-20 00:00:00,34.58166666666666,29.16,1730.0,1570.0
2020-11-20 01:00:00,34.0,25.68,1655.0,1539.5833333333333
2020-11-20 02:00:00,32.7175,23.71,1604.0,1515.0
2020-11-20 03:00:00,30.23,23.41,1587.0,1520.0
2020-11-20 04:00:00,20.691666666666666,25.02,1617.0,1525.0
2020-11-20 05:00:00,22.700833333333335,26.48,1728.0,1504.1666666666667
2020-11-20 06:00:00,39.5575,30.44,1924.0,1475.0
2020-11-20 07:00:00,28.011666666666667,32.93,2060.0,1500.0
2020-11-20 08:00:00,15.388333333333334,32.08,2119.0,1512.9166666666667
2020-11-20 09:00:00,26.155833333333334,30.49,2114.0,1475.0
2020-11-20 10:00:00,23.651666666666667,26.44,2096.0,1477.5
2020-11-20 11:00:00,21.188333333333333,28.02,2092.0,1505.0
2020-11-20 12:00:00,17.870833333333334,25.0,2086.0,1555.0
2020-11-20 13:00:00,18.594166666666666,25.91,2085.0,1555.0
2020-11-20 14:00:00,19.4725,28.02,2106.0,1555.0
2020-11-20 15:00:00,27.401666666666667,32.08,2163.0,1552.5
2020-11-20 16:00:00,32.52214285714286,39.81,2283.0,1525.0
2020-11-20 17:00:00,32.37,60.34,2460.0,1506.6666666666667
2020-11-20 18:00:00,41.83583333333333,49.02,2461.0,1555.0
2020-11-20 19:00:00,45.17857142857143,38.23,2360.0,1527.5
2020-11-20 20:00:00,26.23,37.0,2280.0,1500.0
2020-11-20 21:00:00,74.52928571428572,30.66,2149.0,1604.1666666666667
2020-11-20 22:00:00,18.4475,30.68,2011.0,1464.5833333333333
2020-11-20 23:00:00,20.418333333333333,24.07,1868.0,1493.75
2020-11-21 00:00:00,16.162499999999998,25.6,1670.0,1500.0
2020-11-21 01:00:00,23.689166666666665,21.72,1593.0,1500.0
2020-11-21 02:00:00,15.741666666666667,18.81,1545.0,1500.0
2020-11-21 03:00:00,13.968333333333334,18.91,1519.0,1500.0
2020-11-21 04:00:00,13.874166666666667,19.69,1527.0,1500.0
2020-11-21 05:00:00,14.156666666666666,19.33,1572.0,1500.0
2020-11-21 06:00:00,14.707500000000001,25.62,1667.0,1504.5833333333333
2020-11-21 07:00:00,16.115833333333335,25.65,1735.0,1593.3333333333333
2020-11-21 08:00:00,15.883333333333333,26.9,1782.0,1690.0
2020-11-21 09:00:00,15.328333333333333,26.4,1792.0,1730.0
2020-11-21 10:00:00,17.069166666666664,23.45,1787.0,1765.0
2020-11-21 11:00:00,17.365,23.36,1784.0,1790.0
2020-11-21 12:00:00,17.790000000000003,22.44,1792.0,1790.0
2020-11-21 13:00:00,17.852857142857143,22.47,1813.0,1939.1666666666667
2020-11-21 14:00:00,24.251666666666665,23.26,1862.0,1790.0
2020-11-21 15:00:00,30.683333333333334,24.75,1936.0,1790.0
2020-11-21 16:00:00,27.997500000000002,29.56,2076.0,1790.0
2020-11-21 17:00:00,27.17833333333333,52.44,2258.0,1790.0
2020-11-21 18:00:00,27.345,43.01,2237.0,1790.0
2020-11-21 19:00:00,20.914166666666667,35.09,2181.0,1735.0
2020-11-21 20:00:00,23.549166666666665,30.6,2122.0,1730.0
2020-11-21 21:00:00,18.674166666666668,27.84,2027.0,1730.0
2020-11-21 22:00:00,17.875,23.31,1918.0,1730.0
2020-11-21 23:00:00,17.349166666666665,23.29,1799.0,1730.0
2020-11-22 00:00:00,15.63,28.81,1651.0,1569.5833333333333
2020-11-22 01:00:00,15.961666666666666,28.79,1570.0,1555.0
2020-11-22 02:00:00,16.278333333333332,26.59,1523.0,1537.5
2020-11-22 03:00:00,19.323333333333334,20.19,1498.0,1525.0
2020-11-22 04:00:00,40.415,20.23,1504.0,1525.0
2020-11-22 05:00:00,17.003333333333334,22.12,1529.0,1550.0
2020-11-22 06:00:00,16.030833333333334,23.98,1586.0,1633.3333333333333
2020-11-22 07:00:00,20.535714285714285,24.86,1628.0,1996.6666666666667
2020-11-22 08:00:00,20.6525,28.1,1686.0,1702.5
2020-11-22 09:00:00,18.76,28.86,1720.0,1741.6666666666667
2020-11-22 10:00:00,44.34214285714285,32.01,1744.0,2053.3333333333335
2020-11-22 11:00:00,48.29916666666667,32.01,1763.0,1760.0
2020-11-22 12:00:00,38.43,32.19,1807.0,1760.0
2020-11-22 13:00:00,40.065000000000005,36.32,1860.0,1740.0
2020-11-22 14:00:00,37.84916666666667,35.34,1912.0,1730.0
2020-11-22 15:00:00,142.105,38.52,1986.0,1730.0
2020-11-22 16:00:00,64.28833333333334,44.3,2143.0,1735.0
2020-11-22 17:00:00,33.42333333333333,60.73,2304.0,1790.0
2020-11-22 18:00:00,31.756153846153843,58.38,2275.0,1939.1666666666667
